id,property_type,address,neighborhood,city,price,sq_m_built,n_bedrooms,bathrooms,floor,year_built,exterior,lift,terrace,balcony,second_hand,needs_renovating,parking,swimming pool,garden,air_conditioning ,heating,log_price,city-neighborhood
103684481,Flat / apartment,Grup Verge de la Salut,La Salut,Badalona,145000.0,78,3,1,6,1971.0,True,True,False,True,True,False,False,False,False,False,False,11.884495917930655,Badalona - La Salut
103935538,Flat / apartment,cadí,Can Peguera - El Turó de la Peira,Barcelona,255000.0,77,3,2,3,1959.0,True,False,False,False,True,False,False,False,False,False,True,12.449022745701502,Barcelona - Can Peguera - El Turó de la Peira
104250462,Flat / apartment,Sant Genís Dels Agudells - Montbau,Horta Guinardó,Barcelona,200000.0,89,3,1,3,1958.0,True,True,True,False,True,False,True,False,False,False,False,12.206077645517674,Barcelona - Horta Guinardó
1657248,Flat / apartment,"calle Manso, 7",Sant Antoni,Barcelona,420000.0,110,4,2,2,1933.0,True,True,True,True,True,False,False,False,False,False,True,12.948012371209098,Barcelona - Sant Antoni
104142325,Flat / apartment,calle de Pallars,Provençals del Poblenou,Barcelona,699000.0,137,3,2,3,2016.0,True,True,True,True,True,False,True,False,False,True,True,13.457407451830088,Barcelona - Provençals del Poblenou
103489788,Flat / apartment,calle de l'Empordà,Sant Crist,Badalona,134000.0,59,2,1,2,1965.0,True,False,False,False,True,False,False,False,False,True,True,11.80560254159177,Badalona - Sant Crist
103997677,Flat / apartment,Porta,Nou Barris,Barcelona,180000.0,60,2,1,0,1965.0,True,True,False,False,True,False,False,False,False,True,True,12.100717685412471,Barcelona - Nou Barris
103448900,Flat / apartment,calle de Pau Claris,La Dreta de l'Eixample,Barcelona,879000.0,146,3,2,3,1887.0,True,True,True,True,True,False,False,False,False,True,True,13.686541314323094,Barcelona - La Dreta de l'Eixample
104353533,Flat / apartment,La Dreta de l'Eixample,Eixample,Barcelona,1200000.0,135,3,2,0,1900.0,True,True,True,True,True,False,False,False,False,True,True,13.997832948091215,Barcelona - Eixample
89308723,Flat / apartment,La Dreta de l'Eixample,Eixample,Barcelona,1200000.0,171,5,2,0,1900.0,True,True,False,True,True,False,False,False,False,True,True,13.997832948091215,Barcelona - Eixample
104375155,Flat / apartment,Les Roquetes,Nou Barris,Barcelona,192000.0,68,2,1,2,1967.0,False,True,False,False,True,False,False,False,False,True,True,12.165255859329688,Barcelona - Nou Barris
101784134,Flat / apartment,riera de Matamoros,Casagemes,Badalona,385000.0,105,3,2,0,2022.0,True,True,True,True,True,False,False,False,False,False,True,12.861001210669146,Badalona - Casagemes
103769977,Flat / apartment,"calle de Tamarit, 95",Sant Antoni,Barcelona,380000.0,82,3,1,1,1933.0,True,True,False,False,True,False,False,False,False,False,True,12.847929163278051,Barcelona - Sant Antoni
104351670,Flat / apartment,Les Corts,Les Corts,Barcelona,280000.0,83,3,1,2,1967.0,True,True,False,True,True,False,False,False,False,False,True,12.54254845357358,Barcelona - Les Corts
104272111,Flat / apartment,calle del Rosari,Les Tres Torres,Barcelona,1125000.0,190,3,2,2,1977.0,True,True,False,True,True,False,False,False,False,True,True,13.933294482509153,Barcelona - Les Tres Torres
100439204,Flat / apartment,"calle del Consell de Cent, 350",La Dreta de l'Eixample,Barcelona,980000.0,129,2,2,6,1920.0,True,True,False,True,True,False,False,False,False,True,True,13.795308871054395,Barcelona - La Dreta de l'Eixample
103333431,Flat / apartment,Madrazo,Sant Gervasi - Galvany,Barcelona,470000.0,53,1,1,0,1931.0,True,True,False,False,True,False,False,False,False,False,True,13.060490101343552,Barcelona - Sant Gervasi - Galvany
94950218,Flat / apartment,Magallanes,Santa Rosa - Can Mariner,Santa Coloma de Gramenet,158000.0,90,3,1,3,1969.0,True,False,False,True,True,False,False,False,False,False,True,11.970356641103,Santa Coloma de Gramenet - Santa Rosa - Can Mariner
101296013,Flat / apartment,Pubilla Cases,Can Serra - Pubilla Cases,Hospitalet de Llobregat,139000.0,91,3,1,5,1958.0,True,False,False,False,True,False,False,False,False,False,False,11.842236406331557,Hospitalet de Llobregat - Can Serra - Pubilla Cases
103785571,Studio flat,El Raval,Ciutat Vella,Barcelona,388500.0,65,0,1,0,1900.0,False,False,False,False,True,False,False,False,False,False,True,12.8700510227891,Barcelona - Ciutat Vella
103102079,Flat / apartment,"Urb. Francesc Moragas, Riu",Santa Coloma de Gramenet,Santa Coloma de Gramenet,84000.0,57,3,1,0,1970.0,False,False,False,False,True,False,False,False,False,False,True,11.338583982516496,Santa Coloma de Gramenet - Santa Coloma de Gramenet
100859087,Flat / apartment,El Raval,Ciutat Vella,Barcelona,448000.0,56,1,1,0,1900.0,False,True,True,False,True,False,False,False,False,True,True,13.012550743537489,Barcelona - Ciutat Vella
96770193,Flat / apartment,La Barceloneta,Ciutat Vella,Barcelona,570000.0,145,3,2,0,1900.0,False,False,False,False,True,False,False,False,False,False,True,13.25339339419516,Barcelona - Ciutat Vella
104341944,Flat / apartment,El Carmel,Horta Guinardó,Barcelona,159000.0,75,3,1,1,1970.0,False,False,False,False,True,False,False,False,False,False,False,11.976665770490769,Barcelona - Horta Guinardó
103874868,Flat / apartment,riera de Canyadó1 Nn,Pomar,Badalona,299500.0,87,3,1,10,1969.0,True,True,False,True,True,False,False,False,False,False,True,12.60987303543023,Badalona - Pomar
103867460,Flat / apartment,"calle de València, 617",El Camp de l'Arpa del Clot,Barcelona,400000.0,107,3,2,1,1945.0,True,True,False,True,True,False,False,False,False,False,True,12.899222326086994,Barcelona - El Camp de l'Arpa del Clot
101803103,Flat / apartment,El Poblenou,Sant Martí,Barcelona,376000.0,98,4,2,1,1971.0,True,True,False,True,True,False,False,False,False,False,False,12.837347081942964,Barcelona - Sant Martí
104305304,Flat / apartment,calle del Vinyar,La Prosperitat,Barcelona,107600.0,59,1,1,1,1965.0,True,False,False,True,True,True,False,False,False,False,False,11.586185220346932,Barcelona - La Prosperitat
104135555,Flat / apartment,calle d'Espronceda,El Poblenou,Barcelona,220000.0,55,2,1,3,1925.0,True,False,False,False,True,True,False,False,False,True,True,12.301387370778713,Barcelona - El Poblenou
82650441,Flat / apartment,"calle de Calatrava, 28",Les Tres Torres,Barcelona,1590000.0,264,5,4,2,1977.0,True,True,True,False,True,False,True,False,False,True,True,14.279245203127036,Barcelona - Les Tres Torres
103910198,Flat / apartment,Centre,Badalona,Badalona,420000.0,110,4,3,0,1936.0,True,False,False,True,True,False,False,False,False,False,True,12.948012371209098,Badalona - Badalona
103984196,Flat / apartment,calle de Manuel Ballbè,Pedralbes,Barcelona,1450000.0,199,4,3,4,1965.5,True,True,False,False,True,False,False,False,False,False,True,14.187074804051692,Barcelona - Pedralbes
103746987,Flat / apartment,L'Antiga Esquerra de l'Eixample,Eixample,Barcelona,1295000.0,168,4,2,1,1930.0,False,True,True,False,True,False,False,False,False,True,True,14.07402202531625,Barcelona - Eixample
104377707,Flat / apartment,calle d'Evarist Arnús,Les Corts,Barcelona,425000.0,75,4,2,1,1970.0,True,True,False,True,True,False,False,False,False,True,True,12.959846800844964,Barcelona - Les Corts
103811089,Flat / apartment,calle d'En Botella,El Raval,Barcelona,199000.0,57,1,1,2,2001.0,False,True,False,False,True,False,False,False,False,False,True,12.201065128819632,Barcelona - El Raval
104389239,Flat / apartment,calle del Carme,El Raval,Barcelona,450000.0,116,5,2,1,1900.0,False,False,True,False,True,False,False,False,False,True,True,13.017005083966255,Barcelona - El Raval
103482277,Flat / apartment,paseo de Garcia Fària,Diagonal Mar i el Front Marítim del Poblenou,Barcelona,1690000.0,180,3,2,10,2008.0,False,True,True,True,True,False,True,False,False,False,True,14.340239678615058,Barcelona - Diagonal Mar i el Front Marítim del Poblenou
101005879,Flat / apartment,"calle de la Cendra, 30",El Raval,Barcelona,315000.0,84,3,2,3,1900.0,True,True,False,True,True,False,False,False,False,False,True,12.660331092405906,Barcelona - El Raval
101211613,Flat / apartment,Pedralbes,Les Corts,Barcelona,490000.0,85,3,2,4,1952.0,True,True,False,False,True,False,False,False,False,True,True,13.102162710901052,Barcelona - Les Corts
101723421,Flat / apartment,calle de Artesania,Les Roquetes,Barcelona,104500.0,55,2,1,1,1968.0,True,False,False,False,True,True,False,False,False,False,False,11.556951919719207,Barcelona - Les Roquetes
102749774,Flat / apartment,calle de Narbona,El Besòs,Barcelona,119999.0,65,2,1,5,1962.0,True,False,False,True,True,False,False,False,False,True,False,11.695247021764184,Barcelona - El Besòs
103951381,Flat / apartment,Bellvitge,Bellvitge,Hospitalet de Llobregat,186000.0,77,3,1,5,1974.0,True,True,False,True,True,False,False,False,False,False,True,12.133507329024972,Hospitalet de Llobregat - Bellvitge
104233271,Flat / apartment,Riera Alta - Llatí,Santa Coloma de Gramenet,Santa Coloma de Gramenet,132000.0,79,2,1,0,1973.0,True,False,False,False,True,False,False,False,False,True,True,11.790564777297387,Santa Coloma de Gramenet - Santa Coloma de Gramenet
103819446,Flat / apartment,Carre sant marti,El Raval,Barcelona,195000.0,46,1,1,1,1900.0,True,True,False,True,True,False,False,False,False,True,True,12.180759965737863,Barcelona - El Raval
95261992,Flat / apartment,calle de Santa Madrona,El Raval,Barcelona,195000.0,54,3,2,1,1848.0,True,False,False,True,True,False,False,False,False,True,True,12.180759965737863,Barcelona - El Raval
104379171,Flat / apartment,carretera del Prat,La Marina del Port,Barcelona,330000.0,95,3,2,7,1977.0,True,True,False,True,True,False,True,False,False,True,True,12.706850963741102,Barcelona - La Marina del Port
104011779,Flat / apartment,El Poble Sec - Parc de Montjuïc,Sants-Montjuïc,Barcelona,150000.0,57,2,1,1,1969.0,False,True,False,False,True,False,False,False,False,False,True,11.918397239722838,Barcelona - Sants-Montjuïc
104322718,Flat / apartment,calle de Ganduxer,Sant Gervasi - Galvany,Barcelona,695000.0,91,3,2,7,1964.0,False,True,False,False,True,False,False,False,False,True,True,13.451668563394817,Barcelona - Sant Gervasi - Galvany
104086018,Flat / apartment,ronda del General Mitre,Sant Gervasi - Galvany,Barcelona,535000.0,91,3,2,2,1968.0,True,True,False,True,True,False,False,False,False,True,True,13.190023895035274,Barcelona - Sant Gervasi - Galvany
92734746,Flat / apartment,paseo de Gràcia,La Dreta de l'Eixample,Barcelona,2500000.0,160,4,2,0,1920.0,False,False,True,False,True,False,False,False,False,False,True,14.731801689838347,Barcelona - La Dreta de l'Eixample
85594788,Flat / apartment,calle de Marià Cubí,Sant Gervasi - Galvany,Barcelona,895000.0,152,5,3,4,1971.0,True,True,True,True,True,False,True,False,False,True,True,13.704580114574805,Barcelona - Sant Gervasi - Galvany
104244399,Flat / apartment,calle de Sant Pere Més Alt,Sant Pere - Santa Caterina i la Ribera,Barcelona,730000.0,200,7,2,1,1930.0,True,False,True,True,True,True,False,False,False,False,False,13.500801182986647,Barcelona - Sant Pere - Santa Caterina i la Ribera
100401290,Flat / apartment,"Urb. C/ Nuestra Señora del Coll, La Salut",Gràcia,Barcelona,490000.0,135,5,5,0,1965.0,False,False,False,False,True,False,False,False,False,False,True,13.102162710901052,Barcelona - Gràcia
103837017,Flat / apartment,calle d'Hipólito Lázaro,La Salut,Badalona,92000.0,67,3,1,3,1968.0,False,False,False,False,True,True,False,False,False,False,True,11.429554725537322,Badalona - La Salut
103866867,Flat / apartment,avenida Manuel Fernández Márquez,La Mina,Sant Adriá de Besós,249000.0,70,2,1,2,2008.0,True,True,False,True,True,False,True,False,False,True,True,12.425212191503038,Sant Adriá de Besós - La Mina
103145227,Flat / apartment,calle Sant Francesc,Santa Rosa - Can Mariner,Santa Coloma de Gramenet,139900.0,58,2,1,0,1969.0,True,False,False,False,True,False,False,False,False,False,False,11.848690308590855,Santa Coloma de Gramenet - Santa Rosa - Can Mariner
103964309,Flat / apartment,marina,La Vila Olímpica del Poblenou,Barcelona,375000.0,80,4,2,8,1968.0,True,True,False,True,True,False,False,False,False,True,True,12.83468397161566,Barcelona - La Vila Olímpica del Poblenou
100208684,Flat / apartment,"calle más, 96",La Torrasa,Hospitalet de Llobregat,260000.0,125,5,2,0,1963.0,True,True,True,False,True,False,False,False,False,True,True,12.468440756144114,Hospitalet de Llobregat - La Torrasa
103936904,Flat / apartment,calle de Muntaner,Sant Gervasi - Galvany,Barcelona,750000.0,157,4,3,2,1931.0,True,True,False,True,True,False,False,False,False,False,True,13.527829818844936,Barcelona - Sant Gervasi - Galvany
104143981,Flat / apartment,Sant Martí de Provençals,Sant Martí,Barcelona,339000.0,85,3,2,6,1980.0,True,True,False,True,True,False,False,False,False,True,True,12.733758336210744,Barcelona - Sant Martí
102417428,Flat / apartment,calle del Taquígraf Garriga,Les Corts,Barcelona,659000.0,110,3,2,3,1965.0,True,True,True,True,True,False,False,False,False,True,True,13.398480330934175,Barcelona - Les Corts
104325725,Flat / apartment,La Dreta de l'Eixample,Eixample,Barcelona,320000.0,65,1,1,3,1999.0,True,True,False,True,True,False,False,False,False,True,True,12.676079399771028,Barcelona - Eixample
103696633,Flat / apartment,calle de Calabria,Sant Antoni,Barcelona,600000.0,83,3,2,1,1915.0,True,True,True,True,True,False,False,False,False,True,True,13.304686600863562,Barcelona - Sant Antoni
104201512,Flat / apartment,Passatge Oliveras,La Torrasa,Hospitalet de Llobregat,205000.0,76,3,2,2,1963.0,True,True,True,True,True,False,False,False,False,False,True,12.230770136157428,Hospitalet de Llobregat - La Torrasa
103909242,Flat / apartment,calle del Maresme,Provençals del Poblenou,Barcelona,245000.0,76,2,1,1,1962.0,True,True,True,True,True,False,False,False,False,True,True,12.409017571151187,Barcelona - Provençals del Poblenou
97816503,Flat / apartment,calle Gíriti,Sant Pere - Santa Caterina i la Ribera,Barcelona,575000.0,90,2,2,3,1890.0,True,True,False,True,True,False,False,False,False,True,True,13.26212705890841,Barcelona - Sant Pere - Santa Caterina i la Ribera
100966458,Flat / apartment,La Dreta de l'Eixample,Eixample,Barcelona,3500000.0,250,3,3,2,1940.0,True,True,False,False,True,False,False,False,False,True,True,15.068273812173889,Barcelona - Eixample
103789051,Flat / apartment,Gran Via de les Corts Catalanes,La Dreta de l'Eixample,Barcelona,475000.0,98,4,1,7,1968.0,True,True,False,True,True,False,False,False,False,True,True,13.07107218827772,Barcelona - La Dreta de l'Eixample
103885841,Flat / apartment,calle de Vallirana,El Putxet i el Farró,Barcelona,750000.0,174,7,2,5,1936.0,True,True,False,True,True,True,False,False,False,False,True,13.527829818844936,Barcelona - El Putxet i el Farró
100893413,Flat / apartment,"avenida de Roma, 92",La Nova Esquerra de l'Eixample,Barcelona,235900.0,85,1,1,1,1995.0,True,False,True,False,True,False,False,False,False,False,True,12.371167504471138,Barcelona - La Nova Esquerra de l'Eixample
104370603,Studio flat,calle del Vint-I-Sis de Gener 1641,Hostafrancs,Barcelona,140000.0,32,0,1,3,1936.0,True,False,False,True,True,False,False,False,False,True,True,11.849404844423074,Barcelona - Hostafrancs
104085137,Flat / apartment,juan ramon jimenez,Canyelles,Barcelona,179000.0,85,3,1,7,1974.0,True,True,False,True,True,True,False,False,False,False,True,12.095146671399466,Barcelona - Canyelles
103832252,Flat / apartment,"calle d'Albert Llanas, 32",Can Baró,Barcelona,333000.0,106,4,2,5,1973.0,True,True,False,True,True,False,False,False,False,False,False,12.715900771961074,Barcelona - Can Baró
103907095,Flat / apartment,La Salut,Gràcia,Barcelona,445000.0,93,4,2,3,1980.0,True,True,False,False,True,False,False,False,False,True,True,13.005831808336865,Barcelona - Gràcia
104330255,Flat / apartment,avenida de Santa Coloma,Riu,Santa Coloma de Gramenet,195000.0,79,2,1,1,1969.0,True,True,False,True,True,False,False,False,False,False,True,12.180759965737863,Santa Coloma de Gramenet - Riu
104233417,Flat / apartment,calle de Llull,Diagonal Mar i el Front Marítim del Poblenou,Barcelona,365000.0,92,3,1,7,1979.0,True,True,True,False,True,False,False,False,False,True,True,12.807655372286902,Barcelona - Diagonal Mar i el Front Marítim del Poblenou
104251527,Flat / apartment,"calle Bòbiles, 98",La Florida,Hospitalet de Llobregat,84300.0,55,3,1,3,1960.0,False,False,False,False,True,True,False,False,False,False,True,11.342149006315791,Hospitalet de Llobregat - La Florida
100509519,Detached house,Pedralbes,Les Corts,Barcelona,4950000.0,694,6,6,0,1969.0,False,False,True,True,True,False,True,True,True,True,True,15.414898336565054,Barcelona - Les Corts
104110781,Flat / apartment,Republica Argentina,El Putxet i el Farró,Barcelona,498000.0,107,4,2,1,1952.0,True,True,False,False,True,False,False,False,False,False,True,13.118357364036902,Barcelona - El Putxet i el Farró
101611397,Flat / apartment,El Fort Pienc,Eixample,Barcelona,800000.0,171,6,1,0,1901.0,True,True,True,True,True,True,False,False,False,False,True,13.592368256649284,Barcelona - Eixample
101934583,Duplex,La Verneda i la Pau,Sant Martí,Barcelona,280000.0,119,4,2,6,1970.0,True,True,False,True,True,False,False,False,False,True,True,12.54254845357358,Barcelona - Sant Martí
104254200,Flat / apartment,Les Planes,La Florida - Les Planes,Hospitalet de Llobregat,94000.0,52,2,1,3,1966.0,True,False,True,False,True,True,False,False,False,False,False,11.451060699493429,Hospitalet de Llobregat - La Florida - Les Planes
104213304,Penthouse,avenida del Jordà,Sant Genís Dels Agudells - Montbau,Barcelona,330000.0,99,2,1,11,1973.0,True,True,True,True,True,False,False,False,False,True,True,12.706850963741102,Barcelona - Sant Genís Dels Agudells - Montbau
104077531,Flat / apartment,calle de Josep Sangenís,La Teixonera,Barcelona,280000.0,65,2,1,1,2021.0,False,True,False,True,True,False,False,False,False,True,True,12.54254845357358,Barcelona - La Teixonera
103724356,Penthouse,rambla de Sant Joan,Lloreda,Badalona,275000.0,93,2,1,10,1982.0,True,True,False,True,True,False,True,False,False,True,True,12.524530013005734,Badalona - Lloreda
102089003,Duplex,calle d'Amílcar,El Guinardó,Barcelona,775000.0,198,4,3,0,2023.0,True,True,True,True,True,False,False,False,False,True,True,13.560619598657231,Barcelona - El Guinardó
104069532,Flat / apartment,avenida de la Mare de Déu de Montserrat,El Guinardó,Barcelona,258000.0,76,3,1,1,1969.0,True,True,True,True,True,False,False,False,False,True,True,12.460718739865236,Barcelona - El Guinardó
104197296,Duplex,calle de la Creu dels Molers,El Poble Sec - Parc de Montjuïc,Barcelona,620000.0,152,3,2,0,1930.0,True,False,True,True,True,False,False,False,False,True,True,13.3374763699232,Barcelona - El Poble Sec - Parc de Montjuïc
104292339,Flat / apartment,calle de la Riera Blanca,La Bordeta,Barcelona,270000.0,80,4,1,4,1965.0,True,True,True,False,True,False,False,False,False,True,True,12.506180941677355,Barcelona - La Bordeta
101938459,Flat / apartment,Can Peguera - El Turó de la Peira,Nou Barris,Barcelona,121200.0,63,2,1,2,1968.0,False,False,False,False,True,False,False,False,False,False,True,11.705205603408396,Barcelona - Nou Barris
104362120,Flat / apartment,Passatge de Zuloaga,Sanfeliu,Hospitalet de Llobregat,310000.0,58,3,1,2,1972.0,True,True,False,True,True,False,False,False,False,True,True,12.644330802262578,Hospitalet de Llobregat - Sanfeliu
104335173,Flat / apartment,L'Antiga Esquerra de l'Eixample,Eixample,Barcelona,907233.0,119,3,2,0,1940.0,True,True,False,True,True,False,False,False,False,True,True,13.718155689207489,Barcelona - Eixample
103568263,Flat / apartment,"calle de la Indústria, 126",La Sagrada Família,Barcelona,325000.0,80,4,1,5,1960.0,True,True,False,False,True,False,False,False,False,True,True,12.691583538230216,Barcelona - La Sagrada Família
103122798,Flat / apartment,El Putxet i el Farró,Sarrià-Sant Gervasi,Barcelona,915000.0,220,5,3,2,1969.0,True,True,False,True,True,False,True,False,False,True,True,13.726680437153236,Barcelona - Sarrià-Sant Gervasi
94484036,Semi-detached house,calle de Gósol,Les Tres Torres,Barcelona,1695000.0,390,4,5,5,1993.0,False,False,True,True,True,False,True,False,False,True,True,14.343193888767017,Barcelona - Les Tres Torres
103145975,Flat / apartment,"calle del Montsant, 17",Can Peguera - El Turó de la Peira,Barcelona,215000.0,75,2,1,6,2008.0,True,True,False,True,True,False,False,False,False,False,True,12.278397958261774,Barcelona - Can Peguera - El Turó de la Peira
103785698,Flat / apartment,"calle dels Enamorats, 152",El Camp de l'Arpa del Clot,Barcelona,360000.0,84,3,2,3,1969.0,True,True,False,False,True,False,False,False,False,False,True,12.793862088206213,Barcelona - El Camp de l'Arpa del Clot
104154924,Duplex,calle de Josep Bertrand,Sant Gervasi - Galvany,Barcelona,3200000.0,350,6,4,7,1965.0,True,True,True,True,True,True,True,False,False,True,True,14.978661680269909,Barcelona - Sant Gervasi - Galvany
104298382,Flat / apartment,calle del Molí,Can Serra,Hospitalet de Llobregat,174000.0,60,3,1,3,1968.0,True,True,False,False,True,False,False,False,False,True,True,12.066816325306588,Hospitalet de Llobregat - Can Serra
103157506,Flat / apartment,Pedralbes,Les Corts,Barcelona,645000.0,98,2,2,6,1956.0,True,True,False,False,True,False,False,False,False,True,True,13.377007146164305,Barcelona - Les Corts
104259672,Flat / apartment,calle de Soler i Rovirosa,El Clot,Barcelona,350000.0,81,3,2,1,1980.0,True,True,True,False,True,False,False,False,False,False,True,12.765691290604371,Barcelona - El Clot
102513993,Flat / apartment,calle d'Isaac Albéniz,La Salut,Badalona,195000.0,97,3,1,2,1971.0,True,False,False,False,True,True,False,False,False,False,True,12.180759965737863,Badalona - La Salut
103768173,Flat / apartment,calle Gran de Gràcia,Vila de Gràcia,Barcelona,685000.0,148,3,2,3,1950.0,True,True,False,False,True,False,False,False,False,True,True,13.437175577097312,Barcelona - Vila de Gràcia
104387600,Flat / apartment,calle d'Alfons el Magnànim,El Besòs,Barcelona,126440.0,61,3,1,9,1960.0,True,True,False,True,True,True,False,False,False,False,False,11.74753107518787,Barcelona - El Besòs
104357005,Flat / apartment,paseo de Maragall,Vilapicina i la Torre Llobeta,Barcelona,350000.0,105,4,2,2,1970.0,True,True,False,False,True,False,False,False,False,False,True,12.765691290604371,Barcelona - Vilapicina i la Torre Llobeta
104232206,Flat / apartment,Sant Pere - Santa Caterina i la Ribera,Ciutat Vella,Barcelona,350000.0,79,2,2,0,1900.0,True,False,False,False,True,False,False,False,False,False,False,12.765691290604371,Barcelona - Ciutat Vella
103725292,Flat / apartment,La Vila Olímpica del Poblenou,Sant Martí,Barcelona,320000.0,73,2,1,2,2000.0,True,True,False,True,True,False,False,False,False,True,True,12.676079399771028,Barcelona - Sant Martí
103837656,Flat / apartment,calle del Rei en Jaume,Sanfeliu,Hospitalet de Llobregat,156000.0,77,3,1,4,1971.0,False,True,False,True,True,False,False,False,False,False,False,11.95761769646754,Hospitalet de Llobregat - Sanfeliu
103993154,Flat / apartment,calle de Milà i Fontanals,Fondo,Santa Coloma de Gramenet,116000.0,66,3,1,0,1971.0,True,False,False,False,True,False,False,False,False,False,True,11.661354090741,Santa Coloma de Gramenet - Fondo
101307376,Penthouse,calle de Muntadas,Sants,Barcelona,650000.0,91,2,1,4,2003.0,True,True,True,False,True,False,True,False,False,True,True,13.384729180332174,Barcelona - Sants
104068852,Duplex,Pedralbes,Les Corts,Barcelona,4580000.0,546,5,6,4,1969.0,True,True,True,False,True,False,False,False,False,True,True,15.337209774430956,Barcelona - Les Corts
102590399,Flat / apartment,Passatge Sobrarbe,Sistrells,Badalona,167000.0,130,3,2,0,1963.0,False,False,True,False,True,False,False,False,False,True,True,12.025755079404917,Badalona - Sistrells
85358282,Detached house,calle de les Alberes,Vallvidrera - El Tibidabo i les Planes,Barcelona,2750000.0,483,8,6,0,1980.0,False,False,True,False,True,False,False,True,True,True,True,14.827111833279051,Barcelona - Vallvidrera - El Tibidabo i les Planes
104232754,Flat / apartment,Passatge de Sant Benet,Sant Pere - Santa Caterina i la Ribera,Barcelona,230000.0,54,1,1,1,1870.0,True,False,False,False,True,True,False,False,False,False,True,12.345838935721968,Barcelona - Sant Pere - Santa Caterina i la Ribera
104333441,Penthouse,calle de Bernat Bransi,El Carmel,Barcelona,159990.0,44,2,1,4,1970.0,True,False,True,False,True,False,False,False,False,False,False,11.982872842633874,Barcelona - El Carmel
102699536,Flat / apartment,calle de Lepanto,La Sagrada Família,Barcelona,330000.0,72,4,1,3,1938.0,True,True,False,True,True,True,False,False,False,False,False,12.706850963741102,Barcelona - La Sagrada Família
94595179,Flat / apartment,Antiga De Valencia,Llefià,Badalona,113200.0,70,3,1,1,1975.0,False,True,False,True,True,False,False,False,False,False,True,11.636920278634465,Badalona - Llefià
104172368,Flat / apartment,avenida de Santa Coloma,Riu,Santa Coloma de Gramenet,185000.0,79,2,1,1,1969.0,True,True,False,True,True,False,False,False,False,False,True,12.128116509451258,Santa Coloma de Gramenet - Riu
104110464,Flat / apartment,Sant Josep,Centre,Hospitalet de Llobregat,225000.0,99,4,1,4,1970.0,True,True,True,False,True,False,False,False,False,False,True,12.323860125621126,Hospitalet de Llobregat - Centre
103199526,Flat / apartment,"calle Miquel Pedrola y Alegre, 9",La Barceloneta,Barcelona,369000.0,70,3,1,4,1936.0,True,True,False,False,True,False,False,False,False,False,True,12.818554633046093,Barcelona - La Barceloneta
100213511,Flat / apartment,Argensola,Les Roquetes,Barcelona,129000.0,73,3,1,3,1960.0,True,False,False,False,True,True,False,False,False,False,True,11.767575435251748,Barcelona - Les Roquetes
103820097,Flat / apartment,calle del Socors,Sants,Barcelona,319000.0,70,2,1,0,1998.0,True,True,True,False,True,False,False,False,False,False,True,12.672949516558306,Barcelona - Sants
103610050,Penthouse,"calle del Marquès de Barberà, 8",El Raval,Barcelona,698000.0,186,3,2,4,1900.0,True,False,True,True,True,True,False,False,False,True,True,13.45597581440824,Barcelona - El Raval
101096991,Flat / apartment,avenida de la Generalitat,El Raval,Santa Coloma de Gramenet,191000.0,101,2,1,1,2002.0,True,True,False,False,True,False,False,False,False,True,True,12.160033942617156,Santa Coloma de Gramenet - El Raval
100872260,Flat / apartment,calle de Lancaster,El Raval,Barcelona,388500.0,64,1,1,3,2022.0,True,True,True,True,True,False,False,False,False,True,True,12.8700510227891,Barcelona - El Raval
103020951,Flat / apartment,sardenya,El Camp d'En Grassot i Gràcia Nova,Barcelona,620000.0,151,4,2,2,1952.0,True,True,False,True,True,False,False,False,False,False,True,13.3374763699232,Barcelona - El Camp d'En Grassot i Gràcia Nova
104385781,Flat / apartment,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Barcelona,2000000.0,215,5,2,6,1973.0,True,True,False,False,True,True,True,False,False,False,True,14.508658238524095,Barcelona - Sarrià-Sant Gervasi
103449351,Flat / apartment,calle de Sant Vicenç Nn,El Raval,Barcelona,229000.0,137,6,4,0,1847.0,False,False,True,False,True,False,False,False,False,False,True,12.34148164933907,Barcelona - El Raval
101686080,Flat / apartment,"layetana, 12",Sant Pere - Santa Caterina i la Ribera,Barcelona,795000.0,105,2,2,1,1930.0,True,True,False,False,True,False,False,False,False,True,True,13.586098651497313,Barcelona - Sant Pere - Santa Caterina i la Ribera
103962709,Flat / apartment,paseo de García Faria,Diagonal Mar i el Front Marítim del Poblenou,Barcelona,1795000.0,160,4,2,13,2008.0,True,True,True,True,True,False,True,False,False,True,True,14.400516137007424,Barcelona - Diagonal Mar i el Front Marítim del Poblenou
95832025,Flat / apartment,El Raval,Ciutat Vella,Barcelona,299000.0,62,2,1,4,1900.0,True,False,True,True,True,False,False,False,False,True,True,12.608202196848836,Barcelona - Ciutat Vella
103728638,Detached house,Vallcarca i els Penitents,Gràcia,Barcelona,1680000.0,250,9,5,1,1970.0,False,False,True,False,True,True,True,True,True,True,True,14.33430494661736,Barcelona - Gràcia
103870897,Flat / apartment,Vilapicina i la Torre Llobeta,Nou Barris,Barcelona,529000.0,221,2,3,1,1990.0,True,True,True,True,True,False,False,False,False,True,True,13.178745601197818,Barcelona - Nou Barris
103959904,Flat / apartment,"Rafael de Campalans, 147",La Torrasa,Hospitalet de Llobregat,150000.0,49,3,1,4,1963.0,True,True,False,False,True,False,False,False,False,False,False,11.918397239722838,Hospitalet de Llobregat - La Torrasa
